Year,Gender,Cohort,State,drivers_sum
1996,Male,55-59,West Virginia,41948
1996,Male,55-59,Wisconsin,106022
1996,Male,55-59,Wyoming,10792
1996,Male,60-64,Alabama,82438
1996,Male,60-64,Alaska,8817
1996,Male,60-64,Arizona,73775
1996,Male,60-64,Arkansas,47110
1996,Male,60-64,California,483365
1996,Male,60-64,Colorado,60188
1996,Male,60-64,Connecticut,59613
1996,Male,60-64,Delaware,13924
1996,Male,60-64,District of Columbia,7882
1996,Male,60-64,Florida,317149
1996,Male,60-64,Georgia,108540
1996,Male,60-64,Hawaii,18461
1996,Male,60-64,Idaho,19976
1996,Male,60-64,Illinois,192023
1996,Male,60-64,Indiana,98241
1996,Male,60-64,Iowa,51882
1996,Male,60-64,Kansas,44293
1996,Male,60-64,Kentucky,68371
1996,Male,60-64,Louisiana,67820
1996,Male,60-64,Maine,24277
1996,Male,60-64,Maryland,84588
1996,Male,60-64,Massachusetts,106647
1996,Male,60-64,Michigan,163368
1996,Male,60-64,Minnesota,73785
1996,Male,60-64,Mississippi,45023
1996,Male,60-64,Missouri,98538
1996,Male,60-64,Montana,14663
1996,Male,60-64,Nebraska,29260
1996,Male,60-64,Nevada,33568
1996,Male,60-64,New Hampshire,22650
1996,Male,60-64,New Jersey,145656
1996,Male,60-64,New Mexico,31399
1996,Male,60-64,New York,290182
1996,Male,60-64,North Carolina,132644
1996,Male,60-64,North Dakota,11379
1996,Male,60-64,Ohio,202745
1996,Male,60-64,Oklahoma,63180
1996,Male,60-64,Oregon,63767
1996,Male,60-64,Pennsylvania,232556
1996,Male,60-64,Rhode Island,17015
1996,Male,60-64,South Carolina,67377
1996,Male,60-64,South Dakota,13215
1996,Male,60-64,Tennessee,101348
1996,Male,60-64,Texas,294541
1996,Male,60-64,Utah,26767
1996,Male,60-64,Vermont,11602
1996,Male,60-64,Virginia,109443
1996,Male,60-64,Washington,92894
1996,Male,60-64,West Virginia,36381
1996,Male,60-64,Wisconsin,91849
1996,Male,60-64,Wyoming,8886
1996,Male,65-69,Alabama,73625
1996,Male,65-69,Alaska,6477
1996,Male,65-69,Arizona,70494
1996,Male,65-69,Arkansas,45179
1996,Male,65-69,California,423810
1996,Male,65-69,Colorado,50917
1996,Male,65-69,Connecticut,56981
1996,Male,65-69,Delaware,13549
1996,Male,65-69,District of Columbia,6970
1996,Male,65-69,Florida,336385
1996,Male,65-69,Georgia,92814
1996,Male,65-69,Hawaii,17575
1996,Male,65-69,Idaho,18614
1996,Male,65-69,Illinois,174536
1996,Male,65-69,Indiana,93581
1996,Male,65-69,Iowa,49471
1996,Male,65-69,Kansas,42235
1996,Male,65-69,Kentucky,61258
1996,Male,65-69,Louisiana,62448
1996,Male,65-69,Maine,22267
1996,Male,65-69,Maryland,73716
1996,Male,65-69,Massachusetts,101702
1996,Male,65-69,Michigan,154858
1996,Male,65-69,Minnesota,68910
1996,Male,65-69,Mississippi,41206
1996,Male,65-69,Missouri,90518
1996,Male,65-69,Montana,13816
1996,Male,65-69,Nebraska,28655
1996,Male,65-69,Nevada,29728
1996,Male,65-69,New Hampshire,20625
1996,Male,65-69,New Jersey,137967
1996,Male,65-69,New Mexico,28419
1996,Male,65-69,New York,266992
1996,Male,65-69,North Carolina,119605
1996,Male,65-69,North Dakota,11151
1996,Male,65-69,Ohio,190008
1996,Male,65-69,Oklahoma,57309
1996,Male,65-69,Oregon,63025
1996,Male,65-69,Pennsylvania,235713
1996,Male,65-69,Rhode Island,17245
1996,Male,65-69,South Carolina,59186
1996,Male,65-69,South Dakota,12967
1996,Male,65-69,Tennessee,89713
1996,Male,65-69,Texas,254943
1996,Male,65-69,Utah,24200
1996,Male,65-69,Vermont,10917
1996,Male,65-69,Virginia,98285
1996,Male,65-69,Washington,82834
1996,Male,65-69,West Virginia,35670
1996,Male,65-69,Wisconsin,87165
1996,Male,65-69,Wyoming,8237
1996,Male,70-74,Alabama,61698
1996,Male,70-74,Alaska,4256
1996,Male,70-74,Arizona,61732
1996,Male,70-74,Arkansas,41157
1996,Male,70-74,California,353567
1996,Male,70-74,Colorado,40422
1996,Male,70-74,Connecticut,48750
1996,Male,70-74,Delaware,11259
1996,Male,70-74,District of Columbia,5592
1996,Male,70-74,Florida,311025
1996,Male,70-74,Georgia,74661
1996,Male,70-74,Hawaii,15636
1996,Male,70-74,Idaho,16184
1996,Male,70-74,Illinois,148632
1996,Male,70-74,Indiana,77110
1996,Male,70-74,Iowa,44123
1996,Male,70-74,Kansas,38565
1996,Male,70-74,Kentucky,50149
1996,Male,70-74,Louisiana,50519
1996,Male,70-74,Maine,18415
1996,Male,70-74,Maryland,60845
1996,Male,70-74,Massachusetts,88851
1996,Male,70-74,Michigan,131688
1996,Male,70-74,Minnesota,62014
1996,Male,70-74,Mississippi,33283
1996,Male,70-74,Missouri,77973
1996,Male,70-74,Montana,11745
1996,Male,70-74,Nebraska,25289
1996,Male,70-74,Nevada,18985
1996,Male,70-74,New Hampshire,16657
1996,Male,70-74,New Jersey,118749
1996,Male,70-74,New Mexico,23131
1996,Male,70-74,New York,222359
1996,Male,70-74,North Carolina,99152
1996,Male,70-74,North Dakota,9843
1996,Male,70-74,Ohio,164293
1996,Male,70-74,Oklahoma,49366
1996,Male,70-74,Oregon,57855
1996,Male,70-74,Pennsylvania,211026
1996,Male,70-74,Rhode Island,15733
1996,Male,70-74,South Carolina,49425
1996,Male,70-74,South Dakota,11823
1996,Male,70-74,Tennessee,74588
1996,Male,70-74,Texas,203071
1996,Male,70-74,Utah,20582
1996,Male,70-74,Vermont,9165
1996,Male,70-74,Virginia,80305
1996,Male,70-74,Washington,70870
1996,Male,70-74,West Virginia,31502
1996,Male,70-74,Wisconsin,74019
1996,Male,70-74,Wyoming,6807
1996,Male,75-79,Alabama,44160
1996,Male,75-79,Alaska,2179
1996,Male,75-79,Arizona,44852
1996,Male,75-79,Arkansas,31108
1996,Male,75-79,California,243408
1996,Male,75-79,Colorado,25955
1996,Male,75-79,Connecticut,37493
1996,Male,75-79,Delaware,7842
1996,Male,75-79,District of Columbia,3678
1996,Male,75-79,Florida,236162
1996,Male,75-79,Georgia,51477
1996,Male,75-79,Hawaii,10419
1996,Male,75-79,Idaho,12461
1996,Male,75-79,Illinois,103333
1996,Male,75-79,Indiana,64386
1996,Male,75-79,Iowa,32499
1996,Male,75-79,Kansas,29025
1996,Male,75-79,Kentucky,32796
1996,Male,75-79,Louisiana,32053
1996,Male,75-79,Maine,12862
1996,Male,75-79,Maryland,43146
1996,Male,75-79,Massachusetts,66114
1996,Male,75-79,Michigan,90511
1996,Male,75-79,Minnesota,47640
1996,Male,75-79,Mississippi,23233
1996,Male,75-79,Missouri,55289
1996,Male,75-79,Montana,8478
1996,Male,75-79,Nebraska,13563
1996,Male,75-79,Nevada,13528
1996,Male,75-79,New Hampshire,11684
1996,Male,75-79,New Jersey,88165
1996,Male,75-79,New Mexico,11688
1996,Male,75-79,New York,155428
1996,Male,75-79,North Carolina,67248
1996,Male,75-79,North Dakota,7627
1996,Male,75-79,Ohio,113689
1996,Male,75-79,Oklahoma,36053
1996,Male,75-79,Oregon,42301
1996,Male,75-79,Pennsylvania,155926
1996,Male,75-79,Rhode Island,11459
1996,Male,75-79,South Carolina,33758
1996,Male,75-79,South Dakota,8663
1996,Male,75-79,Tennessee,52000
1996,Male,75-79,Texas,136259
1996,Male,75-79,Utah,15267
1996,Male,75-79,Vermont,6795
1996,Male,75-79,Virginia,55661
1996,Male,75-79,Washington,55089
1996,Male,75-79,West Virginia,21294
1996,Male,75-79,Wisconsin,52749
1996,Male,75-79,Wyoming,4503
1996,Male,80-84,Alabama,25967
1996,Male,80-84,Alaska,999
1996,Male,80-84,Arizona,24104
1996,Male,80-84,Arkansas,18868
1996,Male,80-84,California,131388
1996,Male,80-84,Colorado,12785
1996,Male,80-84,Connecticut,21444
1996,Male,80-84,Delaware,3866
1996,Male,80-84,District of Columbia,1940
1996,Male,80-84,Florida,138805
1996,Male,80-84,Georgia,27838
1996,Male,80-84,Hawaii,5253
1996,Male,80-84,Idaho,6951
1996,Male,80-84,Illinois,41053
1996,Male,80-84,Indiana,37291
1996,Male,80-84,Iowa,18823
1996,Male,80-84,Kansas,17141
1996,Male,80-84,Kentucky,17768
1996,Male,80-84,Louisiana,16668
1996,Male,80-84,Maine,7317
1996,Male,80-84,Maryland,22508
1996,Male,80-84,Massachusetts,38381
1996,Male,80-84,Michigan,50517
1996,Male,80-84,Minnesota,31213
1996,Male,80-84,Mississippi,13319
1996,Male,80-84,Missouri,31970
1996,Male,80-84,Montana,4768
1996,Male,80-84,Nebraska,10578
1996,Male,80-84,Nevada,8292
1996,Male,80-84,New Hampshire,6499
1996,Male,80-84,New Jersey,50162
1996,Male,80-84,New Mexico,7065
1996,Male,80-84,New York,64448
1996,Male,80-84,North Carolina,34922
1996,Male,80-84,North Dakota,4853
1996,Male,80-84,Ohio,61238
1996,Male,80-84,Oklahoma,20544
1996,Male,80-84,Oregon,26549
1996,Male,80-84,Pennsylvania,87428
1996,Male,80-84,Rhode Island,6239
1996,Male,80-84,South Carolina,16732
1996,Male,80-84,South Dakota,5214
1996,Male,80-84,Tennessee,28637
1996,Male,80-84,Texas,72257
1996,Male,80-84,Utah,8623
1996,Male,80-84,Vermont,4280
1996,Male,80-84,Virginia,28856
1996,Male,80-84,Washington,31421
1996,Male,80-84,West Virginia,12090
1996,Male,80-84,Wisconsin,31947
1996,Male,80-84,Wyoming,2501
1996,Male,85+,Alabama,14594
1996,Male,85+,Alaska,576
1996,Male,85+,Arizona,10952
1996,Male,85+,Arkansas,10793
1996,Male,85+,California,58681
1996,Male,85+,Colorado,5284
1996,Male,85+,Connecticut,10868
1996,Male,85+,Delaware,1850
1996,Male,85+,District of Columbia,869
1996,Male,85+,Florida,73140
1996,Male,85+,Georgia,11291
1996,Male,85+,Hawaii,1985
1996,Male,85+,Idaho,3060
1996,Male,85+,Illinois,38356
1996,Male,85+,Indiana,23744
1996,Male,85+,Iowa,10010
1996,Male,85+,Kansas,10570
1996,Male,85+,Kentucky,8790
1996,Male,85+,Louisiana,7130
1996,Male,85+,Maine,3719
1996,Male,85+,Maryland,10712
1996,Male,85+,Massachusetts,20549
1996,Male,85+,Michigan,24845
1996,Male,85+,Minnesota,19927
1996,Male,85+,Mississippi,7343
1996,Male,85+,Missouri,17612
1996,Male,85+,Montana,1834
1996,Male,85+,Nebraska,11747
1996,Male,85+,Nevada,6070
1996,Male,85+,New Hampshire,3218
1996,Male,85+,New Jersey,26045
1996,Male,85+,New Mexico,4390
1996,Male,85+,New York,62240
1996,Male,85+,North Carolina,16004
1996,Male,85+,North Dakota,2755
1996,Male,85+,Ohio,28652
1996,Male,85+,Oklahoma,12903
1996,Male,85+,Oregon,15871
1996,Male,85+,Pennsylvania,39746
1996,Male,85+,Rhode Island,2876
1996,Male,85+,South Carolina,7449
1996,Male,85+,South Dakota,2891
1996,Male,85+,Tennessee,18560
1996,Male,85+,Texas,35855
1996,Male,85+,Utah,4533
1996,Male,85+,Vermont,3209
1996,Male,85+,Virginia,13105
1996,Male,85+,Washington,15813
1996,Male,85+,West Virginia,5972
1996,Male,85+,Wisconsin,16503
1996,Male,85+,Wyoming,1223
1996,Male,Under 16,Alabama,0
1996,Male,Under 16,Alaska,0
1996,Male,Under 16,Arizona,0
1996,Male,Under 16,Arkansas,0
1996,Male,Under 16,California,0
1996,Male,Under 16,Colorado,0
1996,Male,Under 16,Connecticut,0
1996,Male,Under 16,Delaware,0
1996,Male,Under 16,District of Columbia,0
1996,Male,Under 16,Florida,0
1996,Male,Under 16,Georgia,0
1996,Male,Under 16,Hawaii,1031
1996,Male,Under 16,Idaho,0
1996,Male,Under 16,Illinois,0
1996,Male,Under 16,Indiana,0
1996,Male,Under 16,Iowa,0
1996,Male,Under 16,Kansas,0
1996,Male,Under 16,Kentucky,0
1996,Male,Under 16,Louisiana,0
1996,Male,Under 16,Maine,0
1996,Male,Under 16,Maryland,0
1996,Male,Under 16,Massachusetts,0
1996,Male,Under 16,Michigan,0
1996,Male,Under 16,Minnesota,0
1996,Male,Under 16,Mississippi,2652
1996,Male,Under 16,Missouri,0
1996,Male,Under 16,Montana,3626
1996,Male,Under 16,Nebraska,0
1996,Male,Under 16,Nevada,0
1996,Male,Under 16,New Hampshire,0
1996,Male,Under 16,New Jersey,0
1996,Male,Under 16,New Mexico,5377
1996,Male,Under 16,New York,0
1996,Male,Under 16,North Carolina,0
1996,Male,Under 16,North Dakota,2657
1996,Male,Under 16,Ohio,0
1996,Male,Under 16,Oklahoma,0
1996,Male,Under 16,Oregon,0
1996,Male,Under 16,Pennsylvania,0
1996,Male,Under 16,Rhode Island,0
1996,Male,Under 16,South Carolina,0
1996,Male,Under 16,South Dakota,0
1996,Male,Under 16,Tennessee,0
1996,Male,Under 16,Texas,0
1996,Male,Under 16,Utah,0
1996,Male,Under 16,Vermont,0
1996,Male,Under 16,Virginia,0
1996,Male,Under 16,Washington,0
1996,Male,Under 16,West Virginia,0
1996,Male,Under 16,Wisconsin,0
1996,Male,Under 16,Wyoming,0
1997,Female,16-19,Alabama,99750
1997,Female,16-19,Alaska,10574
1997,Female,16-19,Arizona,123719
1997,Female,16-19,Arkansas,51693
1997,Female,16-19,California,372004
1997,Female,16-19,Colorado,74676
1997,Female,16-19,Connecticut,36063
1997,Female,16-19,Delaware,15572
1997,Female,16-19,District of Columbia,3946
1997,Female,16-19,Florida,266511
1997,Female,16-19,Georgia,154809
1997,Female,16-19,Hawaii,16018
1997,Female,16-19,Idaho,34557
1997,Female,16-19,Illinois,229167
1997,Female,16-19,Indiana,94404
1997,Female,16-19,Iowa,67965
1997,Female,16-19,Kansas,66476
1997,Female,16-19,Kentucky,64721
1997,Female,16-19,Louisiana,79723
1997,Female,16-19,Maine,21057
1997,Female,16-19,Maryland,70899
1997,Female,16-19,Massachusetts,81109
1997,Female,16-19,Michigan,194774
1997,Female,16-19,Minnesota,82578
1997,Female,16-19,Mississippi,55638
1997,Female,16-19,Missouri,108793
1997,Female,16-19,Montana,21905
1997,Female,16-19,Nebraska,41971
1997,Female,16-19,Nevada,26764
1997,Female,16-19,New Hampshire,24156
1997,Female,16-19,New Jersey,104607
1997,Female,16-19,New Mexico,29733
1997,Female,16-19,New York,196502
1997,Female,16-19,North Carolina,150411
1997,Female,16-19,North Dakota,16181
1997,Female,16-19,Ohio,202376
1997,Female,16-19,Oklahoma,74535
1997,Female,16-19,Oregon,81861
1997,Female,16-19,Pennsylvania,174729
1997,Female,16-19,Rhode Island,13510
1997,Female,16-19,South Carolina,69718
1997,Female,16-19,South Dakota,20347
1997,Female,16-19,Tennessee,108682
1997,Female,16-19,Texas,338959
1997,Female,16-19,Utah,68508
1997,Female,16-19,Vermont,11658
1997,Female,16-19,Virginia,115301
1997,Female,16-19,Washington,102566
1997,Female,16-19,West Virginia,33255
1997,Female,16-19,Wisconsin,111490
1997,Female,16-19,Wyoming,10244
1997,Female,20-24,Alabama,153770
1997,Female,20-24,Alaska,18823
1997,Female,20-24,Arizona,150631
1997,Female,20-24,Arkansas,80474
1997,Female,20-24,California,791918
1997,Female,20-24,Colorado,135477
1997,Female,20-24,Connecticut,75192
1997,Female,20-24,Delaware,21381
1997,Female,20-24,District of Columbia,13372
1997,Female,20-24,Florida,422734
1997,Female,20-24,Georgia,254041
1997,Female,20-24,Hawaii,28058
1997,Female,20-24,Idaho,40792
1997,Female,20-24,Illinois,320306
1997,Female,20-24,Indiana,179459
1997,Female,20-24,Iowa,80205
1997,Female,20-24,Kansas,79033
1997,Female,20-24,Kentucky,112859
1997,Female,20-24,Louisiana,122733
1997,Female,20-24,Maine,37676
1997,Female,20-24,Maryland,117470
1997,Female,20-24,Massachusetts,162019
1997,Female,20-24,Michigan,284915
1997,Female,20-24,Minnesota,90541
1997,Female,20-24,Mississippi,82424
1997,Female,20-24,Missouri,152505
1997,Female,20-24,Montana,27295
1997,Female,20-24,Nebraska,51486
1997,Female,20-24,Nevada,42295
1997,Female,20-24,New Hampshire,33330
1997,Female,20-24,New Jersey,204927
1997,Female,20-24,New Mexico,51282
1997,Female,20-24,New York,365670
1997,Female,20-24,North Carolina,230489
1997,Female,20-24,North Dakota,20469
1997,Female,20-24,Ohio,320034
1997,Female,20-24,Oklahoma,97541
1997,Female,20-24,Oregon,89240
1997,Female,20-24,Pennsylvania,298106
1997,Female,20-24,Rhode Island,25343
1997,Female,20-24,South Carolina,117489
1997,Female,20-24,South Dakota,23733
1997,Female,20-24,Tennessee,168274
1997,Female,20-24,Texas,574537
1997,Female,20-24,Utah,89022
1997,Female,20-24,Vermont,18197
1997,Female,20-24,Virginia,207225
1997,Female,20-24,Washington,159724
1997,Female,20-24,West Virginia,54899
1997,Female,20-24,Wisconsin,151546
1997,Female,20-24,Wyoming,15466
1997,Female,25-29,Alabama,172967
1997,Female,25-29,Alaska,22951
1997,Female,25-29,Arizona,128987
1997,Female,25-29,Arkansas,86691
1997,Female,25-29,California,1026835
1997,Female,25-29,Colorado,150805
1997,Female,25-29,Connecticut,98372
1997,Female,25-29,Delaware,26977
1997,Female,25-29,District of Columbia,23922
1997,Female,25-29,Florida,541478
1997,Female,25-29,Georgia,306299
1997,Female,25-29,Hawaii,34634
1997,Female,25-29,Idaho,39892
1997,Female,25-29,Illinois,381192
1997,Female,25-29,Indiana,223844
1997,Female,25-29,Iowa,80896
1997,Female,25-29,Kansas,79981
1997,Female,25-29,Kentucky,126246
1997,Female,25-29,Louisiana,132281
1997,Female,25-29,Maine,42066
1997,Female,25-29,Maryland,163823
1997,Female,25-29,Massachusetts,226762
1997,Female,25-29,Michigan,323891
1997,Female,25-29,Minnesota,111282
1997,Female,25-29,Mississippi,86434
1997,Female,25-29,Missouri,169071
1997,Female,25-29,Montana,26638
1997,Female,25-29,Nebraska,53300
1997,Female,25-29,Nevada,57903
1997,Female,25-29,New Hampshire,40206
1997,Female,25-29,New Jersey,256198
1997,Female,25-29,New Mexico,56823
1997,Female,25-29,New York,485332
1997,Female,25-29,North Carolina,288500
1997,Female,25-29,North Dakota,18938
1997,Female,25-29,Ohio,374355
1997,Female,25-29,Oklahoma,102066
1997,Female,25-29,Oregon,92289
1997,Female,25-29,Pennsylvania,361936
1997,Female,25-29,Rhode Island,31992
1997,Female,25-29,South Carolina,139204
1997,Female,25-29,South Dakota,22735
1997,Female,25-29,Tennessee,200010
1997,Female,25-29,Texas,686299
1997,Female,25-29,Utah,74710
1997,Female,25-29,Vermont,21356
1997,Female,25-29,Virginia,271265
1997,Female,25-29,Washington,192995
1997,Female,25-29,West Virginia,57236
1997,Female,25-29,Wisconsin,170007
1997,Female,25-29,Wyoming,13898
1997,Female,30-34,Alabama,170686
1997,Female,30-34,Alaska,24818
1997,Female,30-34,Arizona,144311
1997,Female,30-34,Arkansas,89157
1997,Female,30-34,California,1142187
1997,Female,30-34,Colorado,170400
1997,Female,30-34,Connecticut,121084
1997,Female,30-34,Delaware,30644
1997,Female,30-34,District of Columbia,23255
1997,Female,30-34,Florida,596128
1997,Female,30-34,Georgia,333208
1997,Female,30-34,Hawaii,39165
1997,Female,30-34,Idaho,39717
1997,Female,30-34,Illinois,404946
1997,Female,30-34,Indiana,238469
1997,Female,30-34,Iowa,87670
1997,Female,30-34,Kansas,83391
1997,Female,30-34,Kentucky,136051
1997,Female,30-34,Louisiana,141117
1997,Female,30-34,Maine,49294
1997,Female,30-34,Maryland,196551
1997,Female,30-34,Massachusetts,256057
1997,Female,30-34,Michigan,346604
1997,Female,30-34,Minnesota,132851
1997,Female,30-34,Mississippi,88749
1997,Female,30-34,Missouri,180916
1997,Female,30-34,Montana,28019
1997,Female,30-34,Nebraska,57534
1997,Female,30-34,Nevada,61998
1997,Female,30-34,New Hampshire,48726
1997,Female,30-34,New Jersey,307670
1997,Female,30-34,New Mexico,61127
1997,Female,30-34,New York,563310
1997,Female,30-34,North Carolina,292462
1997,Female,30-34,North Dakota,19247
1997,Female,30-34,Ohio,411513
1997,Female,30-34,Oklahoma,103081
1997,Female,30-34,Oregon,102385
1997,Female,30-34,Pennsylvania,404892
1997,Female,30-34,Rhode Island,37029
1997,Female,30-34,South Carolina,142165
1997,Female,30-34,South Dakota,23484
1997,Female,30-34,Tennessee,206141
1997,Female,30-34,Texas,710266
1997,Female,30-34,Utah,64715
1997,Female,30-34,Vermont,23901
1997,Female,30-34,Virginia,291592
1997,Female,30-34,Washington,204618
1997,Female,30-34,West Virginia,58237
1997,Female,30-34,Wisconsin,188508
1997,Female,30-34,Wyoming,14036
1997,Female,35-39,Alabama,181529
1997,Female,35-39,Alaska,29125
1997,Female,35-39,Arizona,162851
1997,Female,35-39,Arkansas,96586
1997,Female,35-39,California,1217600
1997,Female,35-39,Colorado,175625
1997,Female,35-39,Connecticut,135363
1997,Female,35-39,Delaware,31316
1997,Female,35-39,District of Columbia,20105
1997,Female,35-39,Florida,637125
1997,Female,35-39,Georgia,324816
1997,Female,35-39,Hawaii,42027
1997,Female,35-39,Idaho,45532
1997,Female,35-39,Illinois,444146
1997,Female,35-39,Indiana,215250
1997,Female,35-39,Iowa,104040
1997,Female,35-39,Kansas,99915
1997,Female,35-39,Kentucky,148315
1997,Female,35-39,Louisiana,154748
1997,Female,35-39,Maine,52862
